"recorded_date","daily_vaccinations_raw","daily_vaccinations","iso_country"
2021-06-01,109186,86472,"CH"
2021-06-01,11203,14109,"ZW"
2021-06-01,113690,112662,"PE"
2021-06-01,1178,13019,"BD"
2021-06-01,123482,164066,"SA"
2021-06-01,1252830,953548,"US"
2021-06-01,1378,1416,"MV"
2021-06-01,138705,100881,"AU"
2021-06-01,145142,72643,"DO"
2021-06-01,15084,14849,"SI"
2021-06-01,15152,9807,"PS"
2021-06-01,15253,9485,"MK"
2021-06-01,16358,12719,"PY"
2021-06-01,1771,1279,"NA"
2021-06-01,17767,64685,"MN"
2021-06-01,18048,14465,"BG"
2021-06-01,186081,186081,"CU"
2021-06-01,18884,13689,"UA"
2021-06-01,19937,15168,"NZ"
2021-06-01,204142,139691,"TR"
2021-06-01,20440000,19313429,"CN"
2021-06-01,21165,15927,"NG"
2021-06-01,21291,17035,"LV"
2021-06-01,2214,6763,"CI"
2021-06-01,221566,159105,"CL"
2021-06-01,22842,19196,"BH"
2021-06-01,239781,179267,"AR"
2021-06-01,24696,21689,"TN"
2021-06-01,25705,16863,"LB"
2021-06-01,263374,218101,"ID"
2021-06-01,26704,18773,"GT"
2021-06-01,2685843,2518423,"IN"
2021-06-01,270573,178329,"MA"
2021-06-01,290845,252819,"CO"
2021-06-01,29499,29864,"QA"
2021-06-01,30268,27895,"HR"
2021-06-01,3079,3065,"IL"
2021-06-01,315323,364328,"CA"
2021-06-01,32213,21216,"LT"
2021-06-01,33562,33424,"HK"
2021-06-01,34995,20487,"HN"
2021-06-01,36441,34517,"KZ"
2021-06-01,36762,22709,"LA"
2021-06-01,3881,6183,"AL"
2021-06-01,3888,3777,"TT"
2021-06-01,42374,38999,"NO"
2021-06-01,43219,41432,"IE"
2021-06-01,447072,523412,"GB"
2021-06-01,451423,306605,"PL"
2021-06-01,4546,3315,"MO"
2021-06-01,45477,32799,"SV"
2021-06-01,45970,33445,"UY"
2021-06-01,46215,44281,"SG"
2021-06-01,4689,17674,"UG"
2021-06-01,469571,513402,"IT"
2021-06-01,478,465,"AW"
2021-06-01,47916,38879,"BO"
2021-06-01,487514,332340,"ES"
2021-06-01,50515,48826,"EC"
2021-06-01,5056,3802,"GE"
2021-06-01,513205,576731,"MX"
2021-06-01,5271,4489,"LU"
2021-06-01,52768,67329,"RO"
2021-06-01,549,393,"LI"
2021-06-01,56612,57061,"DK"
2021-06-01,57639,95118,"KH"
2021-06-01,594831,382166,"KR"
2021-06-01,59499,41621,"AZ"
2021-06-01,647,1060,"CW"
2021-06-01,683390,542006,"FR"
2021-06-01,69276,94961,"HU"
2021-06-01,70120,80765,"PT"
2021-06-01,704,428,"GL"
2021-06-01,72465,50809,"ZA"
2021-06-01,7586,8318,"ME"
2021-06-01,8007,15914,"PA"
2021-06-01,812251,651330,"BR"
2021-06-01,823554,328342,"RU"
2021-06-01,84565,36983,"LK"
2021-06-01,8568,8868,"EE"
2021-06-01,8598,5438,"MT"
2021-06-01,8604,14980,"ET"
2021-06-01,88859,86642,"TH"
2021-06-01,902569,718748,"JP"
2021-06-01,92209,77985,"AT"
2021-06-01,9272,10606,"MD"
2021-06-01,94194,83427,"GR"
2021-06-01,965,1015,"BB"
2021-06-01,97163,78881,"AE"
2021-06-01,991768,767048,"DE"
2021-06-01,99966,75855,"MY"
2021-06-02,106983,87935,"MY"
2021-06-02,10974,8806,"EE"
2021-06-02,1108946,908497,"US"
2021-06-02,113261,87243,"CH"
2021-06-02,114487,88207,"CZ"
2021-06-02,114726,115345,"PE"
2021-06-02,11558,23319,"LA"
2021-06-02,11809,6182,"CI"
2021-06-02,1207470,716704,"BR"
2021-06-02,124117,43254,"NO"
2021-06-02,1252704,777043,"DE"
2021-06-02,12963,10663,"MD"
2021-06-02,135351,121595,"PH"
2021-06-02,141259,105148,"AU"
2021-06-02,144916,85234,"AT"
2021-06-02,15280,12660,"PY"
2021-06-02,15897,11395,"MK"
2021-06-02,16226,14288,"ET"
2021-06-02,16283,11806,"PS"
2021-06-02,1645,1443,"MV"
2021-06-02,168871,83439,"DO"
2021-06-02,168978,107250,"BE"
2021-06-02,180692,158756,"SA"
2021-06-02,184309,185195,"CU"
2021-06-02,1865,1150,"NA"
2021-06-02,19378,14890,"LB"
2021-06-02,19500,19568,"BH"
2021-06-02,200469,183688,"MA"
2021-06-02,204320,155561,"CL"
2021-06-02,20975,15489,"NZ"
2021-06-02,21032,18860,"GT"
2021-06-02,21981,14625,"BG"
2021-06-02,22012,17037,"LV"
2021-06-02,22918000,19729000,"CN"
2021-06-02,2334,1281,"SR"
2021-06-02,25341,21965,"HN"
2021-06-02,2542428,2464650,"IN"
2021-06-02,25652,28168,"QA"
2021-06-02,281374,163675,"TR"
2021-06-02,29176,15959,"SI"
2021-06-02,29542,20209,"UG"
2021-06-02,3000,2949,"IL"
2021-06-02,304037,210007,"AR"
2021-06-02,310366,230810,"ID"
2021-06-02,311294,253601,"PK"
2021-06-02,314716,265046,"CO"
2021-06-02,32500,34627,"HK"
2021-06-02,33213,23347,"TN"
2021-06-02,34481,16453,"UA"
2021-06-02,347101,367671,"CA"
2021-06-02,35525,33192,"KZ"
2021-06-02,38004,36549,"BO"
2021-06-02,3850,13720,"PA"
2021-06-02,40118,22867,"LT"
2021-06-02,406601,417893,"KR"
2021-06-02,412737,496848,"IT"
2021-06-02,418,258,"LC"
2021-06-02,43234,44692,"SG"
2021-06-02,43757,28855,"HR"
2021-06-02,44161,32554,"SV"
2021-06-02,45099,34387,"UY"
2021-06-02,467779,311587,"RU"
2021-06-02,49023,40825,"IE"
2021-06-02,5019,3672,"MO"
2021-06-02,512,497,"AW"
2021-06-02,51336,63747,"MN"
2021-06-02,521782,503156,"GB"
2021-06-02,5221,3990,"GE"
2021-06-02,52743,87223,"KH"
2021-06-02,5321,6113,"ME"
2021-06-02,5327,4043,"TT"
2021-06-02,54379,44444,"AZ"
2021-06-02,55672,65064,"RO"
2021-06-02,560,394,"LI"
2021-06-02,575098,348167,"ES"
2021-06-02,57646,48701,"EC"
2021-06-02,58017,82180,"HU"
2021-06-02,58913,22324,"NG"
2021-06-02,59160,57005,"DK"
2021-06-02,6047,5130,"MT"
2021-06-02,627,713,"GG"
2021-06-02,638504,341329,"PL"
2021-06-02,652615,549172,"FR"
2021-06-02,7041,8806,"CY"
2021-06-02,75783,52164,"ZA"
2021-06-02,76346,47330,"LK"
2021-06-02,782,1123,"CW"
2021-06-02,820,663,"BZ"
2021-06-02,821023,586011,"MX"
2021-06-02,831,472,"GL"
2021-06-02,8600,5077,"LU"
2021-06-02,881,1340,"MW"
2021-06-02,88756,83616,"PT"
2021-06-02,8933,14739,"ZW"
2021-06-02,949713,751543,"JP"
2021-06-02,963,886,"BB"
2021-06-02,98545,76327,"AE"
2021-06-02,99462,83494,"GR"
2021-06-03,10132,8573,"CY"
2021-06-03,104054,86554,"CH"
2021-06-03,10495,3629,"IS"
2021-06-03,1062926,628562,"MX"
2021-06-03,114452,47584,"NO"
2021-06-03,115673,89494,"CZ"
2021-06-03,116831,149389,"SA"
2021-06-03,119345,89473,"MY"
2021-06-03,12016,5629,"CI"
2021-06-03,1237544,894265,"US"
2021-06-03,136142,91421,"DO"
2021-06-03,13917,19028,"BH"
2021-06-03,14005,8499,"EE"
